sigma_res,sigma_scatt,n_trk,sol_key,event_key,ham_key,max_abs_x,excluded
0.05,0.0003,100,sol_95578c0991f5893a,ev_1e13de434727,hm_8c986396d3ec,0.9172641634941101,False
0.0,0.0001,700,sol_522b158b4088f38d,ev_1e53ac7ab0af,hm_a00ad2a2c52a,0.6287781000137329,False
0.0,0.0003,10,sol_42e895cf5d18e2d9,ev_1e5d8467246a,hm_a0f8ed47a107,0.4545454680919647,False
0.05,0.0001,400,sol_37dda6f8458f8f92,ev_1e708f7b2117,hm_9108b6e19b67,177.56126403808594,True
0.01,0.0001,20,sol_f3151f578d7fec66,ev_1e77c0144847,hm_844cdcf42c7e,0.4545454680919647,False
0.01,0.0005,100,sol_665fe4e5377ac573,ev_1ea4ed394695,hm_bd4d3751a16f,0.8740524649620056,False
0.05,0.0001,200,sol_21a5fd75c4001920,ev_1ed10a98266b,hm_9108b6e19b67,2.1000349521636963,False
0.05,0.0003,1000,sol_46f3fdfacdff8c11,ev_1ed7f9f75254,hm_8c986396d3ec,838.4732055664062,True
0.0,0.0003,400,sol_d523685d69280d88,ev_1f108c837d51,hm_a0f8ed47a107,0.5995547771453857,False
0.02,0.0003,1000,sol_5e3d15d02a324852,ev_1f2b0c2f5c90,hm_1602ff939866,19.59038543701172,False
0.02,0.0001,20,sol_4b0de120335b1a17,ev_1f425f4be123,hm_979a58ab8892,0.4545454680919647,False
0.01,0.0005,700,sol_9707574ed673721e,ev_1f488dce5e8b,hm_bd4d3751a16f,1.4999709129333496,False
0.05,0.0003,1000,sol_a6dfc178595d1fdc,ev_1f577f73ff01,hm_8c986396d3ec,1041.7677001953125,True
0.05,0.0001,400,sol_b21bbbd2c9482f0a,ev_1ff19f6346b6,hm_9108b6e19b67,1810.8695068359375,True
0.05,0.0003,10,sol_4f6ea3c24c5272a0,ev_1ff75d9b277c,hm_8c986396d3ec,0.4545454680919647,False
0.01,0.0003,10,sol_1e5a7e49d48451fc,ev_2000e68ee87e,hm_3298667cddaa,0.4545454680919647,False
0.02,0.0005,10,sol_d7db750bcd92d9f7,ev_200479e2eafc,hm_f442e5139114,0.4545454680919647,False
0.05,0.0005,1000,sol_3a984eb3562ad642,ev_204fcf193de8,hm_af8fc4d5852f,1083.0072021484375,True
0.0,0.0005,50,sol_8b80d0c15e9290c8,ev_20570cc47518,hm_7a9cff01f511,0.4545454680919647,False
0.01,0.0005,50,sol_b12d7c5a31d09e06,ev_20bac7798b49,hm_bd4d3751a16f,0.4545454680919647,False
0.02,0.0003,400,sol_b3400d56d8a72b11,ev_20c704c7618e,hm_1602ff939866,1.379930853843689,False
0.01,0.0003,100,sol_c65eda04747a9336,ev_20e759199d0b,hm_3298667cddaa,0.5669752359390259,False
0.0,0.0001,1000,sol_30d245d2ae7107e6,ev_210c0d692e90,hm_a00ad2a2c52a,0.4545399844646454,False
0.01,0.0005,20,sol_ce335faa6672efde,ev_2121d492a9f1,hm_bd4d3751a16f,0.4545454680919647,False
0.05,0.0001,700,sol_fb36221a0db86cd6,ev_21269dd84471,hm_9108b6e19b67,35611.41015625,True
0.05,0.0003,400,sol_b1d80672c96e320b,ev_2150ef2c44ac,hm_8c986396d3ec,14.181801795959473,False
0.01,0.0003,1000,sol_b098b02c069230c0,ev_2160e2a28f25,hm_3298667cddaa,1.4994257688522339,False
0.02,0.0005,100,sol_b38ae37eadfc45a3,ev_21744b4a7e1e,hm_f442e5139114,0.5670042634010315,False
0.01,0.0003,1000,sol_9952e0ca8e6eb78e,ev_217aedab7a6a,hm_3298667cddaa,1.0578757524490356,False
0.01,0.0001,100,sol_d85073eed0969fe4,ev_21c5e0a14332,hm_844cdcf42c7e,0.5669752359390259,False
0.01,0.0003,50,sol_810cea5ef13853eb,ev_220b2830da9a,hm_3298667cddaa,0.4545454680919647,False
0.05,0.0001,50,sol_e6a1e4a8cef18c67,ev_224904f623bc,hm_9108b6e19b67,0.9737685918807983,False
0.05,0.0005,10,sol_54b365da86a2a44e,ev_22bafa2613f6,hm_af8fc4d5852f,0.4545454680919647,False
0.05,0.0003,200,sol_629b89e10770b2b8,ev_22e3504e4180,hm_8c986396d3ec,4.369018077850342,False
0.02,0.0005,200,sol_03efb3d18a7ab28f,ev_22e6b0985a1e,hm_f442e5139114,0.6983872652053833,False
0.01,0.0003,100,sol_7572840f20fb2e17,ev_22ef479b1a7e,hm_3298667cddaa,0.6426169872283936,False
0.02,0.0005,50,sol_fda7d86711933a2a,ev_23277ce7f06b,hm_f442e5139114,0.5669954419136047,False
0.01,0.0005,700,sol_58ef9ef7f267f199,ev_235b163121f7,hm_bd4d3751a16f,1.848681092262268,False
0.0,0.0003,200,sol_1a07ab9ef27baf4a,ev_23bf045bd0f8,hm_a0f8ed47a107,0.5669738054275513,False
0.0,0.0003,100,sol_6026ac25b478a8dd,ev_23c7542a6fd1,hm_a0f8ed47a107,0.8106786608695984,False
0.02,0.0003,400,sol_eb146443e200059e,ev_23cb8bfb1ea7,hm_1602ff939866,1.2859582901000977,False
0.05,0.0001,1000,sol_e22a2e3215eb5241,ev_245d4a492875,hm_9108b6e19b67,974.6397094726562,True
0.05,0.0001,200,sol_5115afacd5e91fca,ev_2495ca4742f2,hm_9108b6e19b67,4.348072052001953,False
0.02,0.0001,10,sol_69eace40341770e0,ev_2495df13039d,hm_979a58ab8892,0.4545454680919647,False
0.0,0.0003,400,sol_56e36d51fe6487f2,ev_249bf31e97c0,hm_a0f8ed47a107,0.5669692158699036,False
0.02,0.0005,400,sol_424128a01aa899e9,ev_24b2c7819859,hm_f442e5139114,1.084006667137146,False
0.01,0.0003,50,sol_edcced2eed67843a,ev_24f151954cc8,hm_3298667cddaa,0.4545454680919647,False
0.02,0.0001,1000,sol_7a5f0e9e51e3273d,ev_24f667bbccf8,hm_979a58ab8892,12.267511367797852,False
0.02,0.0001,50,sol_9916005f2509a735,ev_24ffa300b2bc,hm_979a58ab8892,0.5998844504356384,False
0.0,0.0003,50,sol_1503eecbe84fe9a8,ev_250e1432ee8a,hm_a0f8ed47a107,0.4545454680919647,False
0.0,0.0005,100,sol_ed6c5b1d1e91f557,ev_251ea78ac519,hm_7a9cff01f511,0.4545454680919647,False
0.05,0.0003,200,sol_c0d6d4aebad80de4,ev_2556234eead2,hm_8c986396d3ec,3.143024444580078,False
0.05,0.0001,400,sol_107a7bc49cdd4984,ev_255a2f5c6db0,hm_9108b6e19b67,63.02149963378906,True
0.0,0.0003,20,sol_676be6e236f25d37,ev_25d17ed51eea,hm_a0f8ed47a107,0.4545454680919647,False
0.05,0.0001,400,sol_ba8f99d94aa31637,ev_2621c386d17b,hm_9108b6e19b67,204.37484741210938,True
0.05,0.0005,100,sol_5d14b450b7353e15,ev_26407cad14c3,hm_af8fc4d5852f,0.802262008190155,False
0.02,0.0005,400,sol_878d8737887df1aa,ev_26ac58c92c98,hm_f442e5139114,1.4998611211776733,False
0.02,0.0003,200,sol_721946c2e1c657d0,ev_271e14e8a827,hm_1602ff939866,0.7349111437797546,False
0.01,0.0003,10,sol_bcec66e40cd71ce6,ev_274c3f3a560e,hm_3298667cddaa,0.4545454680919647,False
0.05,0.0003,400,sol_43586ab98c6a4f6d,ev_275f4970703a,hm_8c986396d3ec,1535.336181640625,True
0.0,0.0001,200,sol_cb145277671e4680,ev_276ce398b8d6,hm_a00ad2a2c52a,0.4545454680919647,False
0.01,0.0001,1000,sol_a88c2a4ecf592902,ev_278e8a496a7b,hm_844cdcf42c7e,0.9540688991546631,False
0.05,0.0003,700,sol_e69a6a68f09d98b3,ev_27e164a80f4d,hm_8c986396d3ec,6980.7783203125,True
0.05,0.0005,100,sol_53e0fd6eca98faa1,ev_27e871082eef,hm_af8fc4d5852f,1.0471839904785156,False
0.0,0.0005,1000,sol_e68a1cc9c3048649,ev_27f334341c0b,hm_7a9cff01f511,1.6269477605819702,False
0.02,0.0005,1000,sol_4182bb556ad201b2,ev_28021629138e,hm_f442e5139114,9.290009498596191,False
0.05,0.0001,1000,sol_ed130705e56f325c,ev_2806f2102225,hm_9108b6e19b67,944.494873046875,True
0.02,0.0001,20,sol_57b737277fd8bd3a,ev_28167ee594b8,hm_979a58ab8892,0.4545454680919647,False
0.0,0.0005,1000,sol_b5dda5c378f1e75b,ev_28529db7342b,hm_7a9cff01f511,1.4351366758346558,False
0.01,0.0003,20,sol_f760de79b3c6a9e7,ev_2863f39a7123,hm_3298667cddaa,0.4545454680919647,False
0.05,0.0005,700,sol_306927a4c313dac6,ev_286866f64ec5,hm_af8fc4d5852f,877.1275634765625,True
0.0,0.0003,400,sol_a74d07c898666826,ev_2890939f50fa,hm_a0f8ed47a107,0.5669738054275513,False
0.05,0.0003,50,sol_aad4bf5b5a46354c,ev_28d50ef876ee,hm_8c986396d3ec,0.9737703800201416,False
0.01,0.0001,100,sol_6968678b43a8c3f4,ev_291747a33b02,hm_844cdcf42c7e,0.5669752955436707,False
0.0,0.0001,700,sol_51fbee35eaaeb253,ev_294d07b24a80,hm_a00ad2a2c52a,0.4545454680919647,False
0.01,0.0001,20,sol_0f8da52d28457643,ev_2961e1683ff3,hm_844cdcf42c7e,0.4545454680919647,False
0.02,0.0001,400,sol_957b64f924bf8fc2,ev_29b739c175cd,hm_979a58ab8892,1.4999463558197021,False
0.01,0.0003,100,sol_1a3a57976c9790bb,ev_29caabe9b066,hm_3298667cddaa,0.7303802967071533,False
0.05,0.0005,1000,sol_2bec6363d0e6d4ac,ev_29eb0345aa8e,hm_af8fc4d5852f,922.8876342773438,True
0.05,0.0001,700,sol_fd6fdef48f2507ac,ev_29f33ddcc03a,hm_9108b6e19b67,422.2548828125,True
0.01,0.0001,200,sol_9503084857e9c6d6,ev_29faae81828b,hm_844cdcf42c7e,0.5669670104980469,False
0.01,0.0001,1000,sol_b269abdae4325322,ev_29fe46666702,hm_844cdcf42c7e,1.96439790725708,False
0.05,0.0003,1000,sol_2b4305a7418a16b8,ev_2a040840f2d7,hm_8c986396d3ec,1268.411865234375,True
0.02,0.0003,700,sol_d55f3822decfe29a,ev_2a1edc9a8749,hm_1602ff939866,4.340344429016113,False
0.05,0.0001,700,sol_d5c0a42d1b6f7e75,ev_2a2a4d3f1067,hm_9108b6e19b67,15601.443359375,True
0.02,0.0003,50,sol_92e7f24d8592d5d9,ev_2a56747470c8,hm_1602ff939866,0.7911280989646912,False
0.02,0.0001,400,sol_2d6183eebf6fd5cd,ev_2a7541b64257,hm_979a58ab8892,1.7952253818511963,False
0.05,0.0003,20,sol_79d205ff57135718,ev_2a82bd9f46cf,hm_8c986396d3ec,0.4545454680919647,False
0.02,0.0003,50,sol_e51baf299d27bd5e,ev_2a9d240b7db3,hm_1602ff939866,0.4545454680919647,False
0.02,0.0005,400,sol_a018dffabe1cf1e6,ev_2ac4d9fd63d9,hm_f442e5139114,11.300190925598145,False
0.05,0.0005,1000,sol_b00aa68ac8b674be,ev_2ac828b96c43,hm_af8fc4d5852f,793.6316528320312,True
0.0,0.0003,1000,sol_4b32c564cb29ad30,ev_2b10022ab620,hm_a0f8ed47a107,1.1538752317428589,False
0.0,0.0005,10,sol_2898501ef0cd51b3,ev_2b2b5420ee17,hm_7a9cff01f511,0.4545454680919647,False
0.01,0.0005,200,sol_7222c04422451f04,ev_2b2fd36e52da,hm_bd4d3751a16f,0.5997939109802246,False
0.05,0.0001,1000,sol_011059d6c5d7d35b,ev_2b493f4aeb38,hm_9108b6e19b67,763.2139282226562,True
0.0,0.0001,100,sol_e13a0ea064276bf7,ev_2b539c7425a0,hm_a00ad2a2c52a,0.4545454680919647,False
0.05,0.0005,20,sol_5dfc22fb3128391e,ev_2b547ab72a00,hm_af8fc4d5852f,0.4545454680919647,False
0.0,0.0003,20,sol_813b655277cc1ada,ev_2b564a60876c,hm_a0f8ed47a107,0.4545454680919647,False
0.01,0.0003,200,sol_4232637cf0bf7811,ev_2b7fbfb03c8a,hm_3298667cddaa,0.5669935941696167,False
0.0,0.0005,1000,sol_760c2af446b730ad,ev_2bc7b3974686,hm_7a9cff01f511,1.1326924562454224,False
0.0,0.0003,50,sol_3da1909365d94a22,ev_2bcfccabde98,hm_a0f8ed47a107,0.4545454680919647,False
0.0,0.0003,10,sol_36a9e63a41374244,ev_2bd7f7870def,hm_a0f8ed47a107,0.4545454680919647,False
0.01,0.0003,1000,sol_4d6f1bce4b09d478,ev_2bea2f3cb4b5,hm_3298667cddaa,3.2028822898864746,False
0.02,0.0005,20,sol_2d8ce4ed2f0e7469,ev_2bf0abacfe94,hm_f442e5139114,0.4545454680919647,False
0.01,0.0003,100,sol_698ecdeaa75efa23,ev_2c03bb0ab607,hm_3298667cddaa,0.4545454680919647,False
0.02,0.0001,20,sol_aafbb88ffaf4cf98,ev_2c32e198b0d2,hm_979a58ab8892,0.4545454680919647,False
0.02,0.0001,20,sol_c4b428944eae8f02,ev_2c3f8d8abc2d,hm_979a58ab8892,0.4545454680919647,False
0.05,0.0003,10,sol_4366587e4ad4d1cf,ev_2ca3b768337f,hm_8c986396d3ec,0.4545454680919647,False
0.05,0.0003,700,sol_696ef56949001e3d,ev_2cd1c4837470,hm_8c986396d3ec,5687.09130859375,True
0.05,0.0005,400,sol_60c744c92ce95ccf,ev_2cfb52fe4f59,hm_af8fc4d5852f,13.973641395568848,False
0.01,0.0005,20,sol_6d56601d8fed28ab,ev_2d121cab2d11,hm_bd4d3751a16f,0.4545454680919647,False
0.01,0.0001,400,sol_6fe16c144c577142,ev_2d228ddbdbfb,hm_844cdcf42c7e,0.5997668504714966,False
0.01,0.0001,10,sol_220bf6d6b7e83724,ev_2d4db0f080a0,hm_844cdcf42c7e,0.4545454680919647,False
0.01,0.0003,100,sol_8d71ab0ec77c4f47,ev_2db15c572435,hm_3298667cddaa,0.4545454680919647,False
0.0,0.0001,50,sol_62afde47f1f421a8,ev_2dd96d2a5890,hm_a00ad2a2c52a,0.4545454680919647,False
0.0,0.0003,200,sol_eb9b06c44df82c98,ev_2dfb3897641b,hm_a0f8ed47a107,0.5669738054275513,False
0.05,0.0005,20,sol_b0e53906b022fd25,ev_2e0049c018ad,hm_af8fc4d5852f,0.5670102834701538,False
0.02,0.0003,400,sol_a98c4b98fb5e1f5e,ev_2e0a8d4f9ba3,hm_1602ff939866,2.306572198867798,False
0.05,0.0003,1000,sol_01421012c43fd4b2,ev_2e2526ffba32,hm_8c986396d3ec,912.7680053710938,True
0.05,0.0005,400,sol_ffc966f997b81128,ev_2e35d50a1673,hm_af8fc4d5852f,9.1138334274292,False
0.01,0.0005,200,sol_70f2b2e8595797be,ev_2e5ae6c0f938,hm_bd4d3751a16f,0.734734296798706,False
0.05,0.0005,200,sol_aee92e383d1e6217,ev_2ea52d502bc9,hm_af8fc4d5852f,3.6666643619537354,False
0.02,0.0005,400,sol_347649ba58db8507,ev_2ee06afc8aff,hm_f442e5139114,1.5000009536743164,False
0.0,0.0001,1000,sol_fdd93522910ed80d,ev_2ee4ca65d248,hm_a00ad2a2c52a,0.5642264485359192,False
0.02,0.0005,700,sol_ee5c87fc9b39dc48,ev_2ef7b27a0b59,hm_f442e5139114,3.223381757736206,False
0.0,0.0005,10,sol_619cb4feadbffd95,ev_2f04f742394b,hm_7a9cff01f511,0.4545454680919647,False
0.05,0.0003,50,sol_8a07deae059674b3,ev_2f102ebfa796,hm_8c986396d3ec,1.157907247543335,False
0.01,0.0001,400,sol_1cef5f2177ff933b,ev_2f35e84a209c,hm_844cdcf42c7e,1.4352917671203613,False
0.02,0.0001,700,sol_40a571412c6c9b7d,ev_2f43c5838083,hm_979a58ab8892,2.8857345581054688,False
0.02,0.0003,20,sol_6a474e265c92b984,ev_2f4a54f8357e,hm_1602ff939866,0.4545454680919647,False
0.02,0.0005,400,sol_d42fd4d10cfbc21e,ev_2fa7e61bc7ad,hm_f442e5139114,2.368972063064575,False
0.0,0.0003,1000,sol_8299d359740ca250,ev_2fb54bc18b51,hm_a0f8ed47a107,1.1452462673187256,False
0.0,0.0001,400,sol_e2170a0faa80f29f,ev_2fcc63d6872f,hm_a00ad2a2c52a,0.4545454680919647,False
0.0,0.0001,50,sol_0e5ca0af74922cda,ev_2fd7f2796562,hm_a00ad2a2c52a,0.4545454680919647,False
0.05,0.0001,400,sol_86b4c64402b4e188,ev_2fd96c07e463,hm_9108b6e19b67,17.48441505432129,False
0.01,0.0005,400,sol_4a86c5a9e19b2196,ev_2fee4e728f6e,hm_bd4d3751a16f,1.1778301000595093,False
0.01,0.0003,10,sol_1104255ca4431e9d,ev_30028df8a1ae,hm_3298667cddaa,0.4545454680919647,False
0.01,0.0001,400,sol_9b08242cdc6fbd14,ev_3012a53213ec,hm_844cdcf42c7e,1.2814829349517822,False
0.01,0.0003,50,sol_bc00c982de4512a5,ev_30471a8510e7,hm_3298667cddaa,0.4545454680919647,False
0.02,0.0003,200,sol_449fee9d43d2fffd,ev_30653e62d5dd,hm_1602ff939866,1.435083031654358,False
0.0,0.0005,1000,sol_48c9154183ac3712,ev_306c2407f603,hm_7a9cff01f511,0.650093674659729,False
0.02,0.0005,1000,sol_35042d9c4faacfa4,ev_308109f1ac7b,hm_f442e5139114,25.001333236694336,False
0.02,0.0001,1000,sol_bf05a94c060a21e6,ev_30b1f14abcc0,hm_979a58ab8892,48.21098709106445,False
0.05,0.0003,50,sol_cdad92dd5aa9bc3b,ev_30f8cbb290b4,hm_8c986396d3ec,0.7608713507652283,False
0.05,0.0001,100,sol_16ea0d9732090aae,ev_31182e567067,hm_9108b6e19b67,1.8363250494003296,False
0.0,0.0001,1000,sol_8a63566d9be3ad55,ev_311f5ecb3b89,hm_a00ad2a2c52a,0.5642297267913818,False
0.02,0.0001,20,sol_75311c077ccc7897,ev_3139b8182366,hm_979a58ab8892,1.2213726043701172,False
0.0,0.0005,100,sol_9c73c5b329b6a733,ev_314b8ec1da7d,hm_7a9cff01f511,0.4545454680919647,False
0.01,0.0003,700,sol_e1b04fbf911f55f4,ev_319a031ecf6e,hm_3298667cddaa,1.3967236280441284,False
0.05,0.0005,100,sol_c01ab5ac674f76cf,ev_31abdeedbac2,hm_af8fc4d5852f,2.108670949935913,False
0.02,0.0003,100,sol_8c25f7cf426c363a,ev_31c4c6e7e1d1,hm_1602ff939866,0.7349249124526978,False
0.01,0.0005,200,sol_212a6c1151f578fe,ev_31cbcc637ecd,hm_bd4d3751a16f,0.6851420998573303,False
0.05,0.0003,400,sol_82b11dcb7d5012bf,ev_31f37ccfdc14,hm_8c986396d3ec,95.22702026367188,True
0.02,0.0003,200,sol_b1cd9ece8cd28bbc,ev_3253a5cce05e,hm_1602ff939866,0.8648547530174255,False
0.01,0.0005,10,sol_5a59daa1f258af81,ev_328f0d1c726b,hm_bd4d3751a16f,0.4545454680919647,False
0.01,0.0001,50,sol_d5be640c6431c529,ev_329eb0edf391,hm_844cdcf42c7e,0.4545454680919647,False
0.0,0.0003,700,sol_b680c1ddba90fde7,ev_32bb5acf4d11,hm_a0f8ed47a107,0.5998536348342896,False
0.0,0.0001,400,sol_32241704eaf9199e,ev_32e4e5699205,hm_a00ad2a2c52a,0.4545454680919647,False
0.02,0.0003,700,sol_a2e87706bd501f8f,ev_32ef892c1535,hm_1602ff939866,32.905250549316406,False
0.05,0.0005,50,sol_da31ac2d110924a2,ev_33a943f9d588,hm_af8fc4d5852f,2.366642475128174,False
0.05,0.0003,1000,sol_307bd73876ceba6b,ev_33f7f1a9eb9f,hm_8c986396d3ec,959.2471313476562,True
0.01,0.0005,50,sol_7f9d32824a9fa326,ev_34402f8ce76f,hm_bd4d3751a16f,0.566979706287384,False
0.0,0.0003,100,sol_c67c00fcabbeae2c,ev_3462fb1288e4,hm_a0f8ed47a107,0.4545454680919647,False
0.01,0.0001,10,sol_ce74ba8dd9bef219,ev_34b7d46cd19f,hm_844cdcf42c7e,0.4545454680919647,False
0.01,0.0001,400,sol_49e29c7877874728,ev_34bc507259e4,hm_844cdcf42c7e,1.0311319828033447,False
0.01,0.0005,10,sol_dd6d516c90a2af53,ev_34d8e5aaad3a,hm_bd4d3751a16f,0.4545454680919647,False
0.02,0.0003,700,sol_01cb003bb4d34d63,ev_34fe48048dea,hm_1602ff939866,5.1824421882629395,False
0.01,0.0003,700,sol_3c4888795fa66da4,ev_351d779445dc,hm_3298667cddaa,1.3217928409576416,False
0.05,0.0003,200,sol_943b9d3a79ea6efc,ev_354407b766b2,hm_8c986396d3ec,2.844241142272949,False
0.01,0.0003,200,sol_1ee1e8fd6e2b4fdc,ev_355ba30817d8,hm_3298667cddaa,0.8712179064750671,False
0.0,0.0001,400,sol_57a63f3c6f48f9a2,ev_358106ea56a4,hm_a00ad2a2c52a,0.4545454680919647,False
0.02,0.0003,20,sol_d7fc6eb38f3dbb3b,ev_35d04933ee04,hm_1602ff939866,0.4545454680919647,False
0.05,0.0005,400,sol_dfcb497d7b9a8229,ev_35d19c8a6db1,hm_af8fc4d5852f,218.7210693359375,True
0.02,0.0005,700,sol_3842b3d214fc9511,ev_35da2df7f615,hm_f442e5139114,7.617943286895752,False
0.01,0.0005,1000,sol_36c00b19f00d184f,ev_36124c855469,hm_bd4d3751a16f,2.1397318840026855,False
0.01,0.0003,700,sol_00ae307dc62e9c0a,ev_3626fe09908b,hm_3298667cddaa,1.4999696016311646,False
0.0,0.0003,100,sol_b464bb6ec0b84c3b,ev_36ac9afa2001,hm_a0f8ed47a107,0.4545454680919647,False
0.0,0.0003,1000,sol_7c1dcb1f6c65253f,ev_36c7c1029f77,hm_a0f8ed47a107,0.5998051166534424,False
0.0,0.0005,200,sol_b32c593b7b35d0ff,ev_36f3b0a89785,hm_7a9cff01f511,0.5669640898704529,False
0.0,0.0003,400,sol_5896493b08226b1f,ev_37397f600f23,hm_a0f8ed47a107,0.5996233224868774,False
0.05,0.0005,400,sol_578a01ea3a4fa404,ev_375374af6756,hm_af8fc4d5852f,27.618928909301758,False
0.05,0.0005,100,sol_f5be218c94082446,ev_3760d29e2d0a,hm_af8fc4d5852f,0.7439795136451721,False
0.05,0.0005,20,sol_409e87fb0665e7b4,ev_379b215500bb,hm_af8fc4d5852f,0.6000000238418579,False
0.01,0.0005,10,sol_7cdd068b9c0a3113,ev_379c4060ed73,hm_bd4d3751a16f,0.4545454680919647,False
0.0,0.0003,700,sol_c17a22e7b3bef1da,ev_37d097271a80,hm_a0f8ed47a107,0.7607746124267578,False
0.01,0.0001,1000,sol_83526b06df315ad6,ev_37e23ffb3986,hm_844cdcf42c7e,2.3569281101226807,False
0.0,0.0005,100,sol_a43ffd8fc157f937,ev_37e55b985142,hm_7a9cff01f511,0.5999875664710999,False
0.01,0.0001,10,sol_7bbb5e11caaf5b99,ev_381a6fa3ef5f,hm_844cdcf42c7e,0.4545454680919647,False
0.05,0.0005,200,sol_24579f31b29386df,ev_382ec6b55086,hm_af8fc4d5852f,3.538499116897583,False
0.05,0.0001,50,sol_b6ca61e533e5bcb4,ev_383a12033394,hm_9108b6e19b67,0.6983156204223633,False
0.0,0.0005,700,sol_f4a5583ce7be201e,ev_38c0974ff61f,hm_7a9cff01f511,0.8527426719665527,False
0.05,0.0005,100,sol_1662ccf89089e2f7,ev_38c32c289b75,hm_af8fc4d5852f,1.4999878406524658,False
0.02,0.0001,200,sol_a2e4cff5d6e3cb74,ev_38d821182571,hm_979a58ab8892,0.9714657068252563,False
0.0,0.0005,200,sol_2fdc8868046d9036,ev_3900b68d8ceb,hm_7a9cff01f511,0.5669747591018677,False
0.05,0.0001,400,sol_511f2167d8cbd90b,ev_3925c783e607,hm_9108b6e19b67,183.32891845703125,True
0.05,0.0003,1000,sol_4ca3acfe0c903389,ev_392690b8817e,hm_8c986396d3ec,1151.0570068359375,True
0.01,0.0001,20,sol_fc10fc88107cf2ae,ev_392d61e93767,hm_844cdcf42c7e,0.4545454680919647,False
0.0,0.0005,700,sol_4d6f95fbccc37b87,ev_3976bbc4b3e7,hm_7a9cff01f511,1.1922826766967773,False
0.0,0.0001,50,sol_b7dfc82352649320,ev_3987f36dafef,hm_a00ad2a2c52a,0.4545454680919647,False
0.02,0.0005,1000,sol_f19ce6ea98e1412d,ev_39b034efaffa,hm_f442e5139114,36.0536003112793,False
0.02,0.0003,20,sol_c6841a95a61d8fd8,ev_39b57f4aec72,hm_1602ff939866,0.4545454680919647,False
0.05,0.0005,1000,sol_7e22bb0f90f99555,ev_39d3ad77d9ee,hm_af8fc4d5852f,901.4166259765625,True
0.0,0.0003,400,sol_e6038a8958aa1671,ev_39ffeaca3bbd,hm_a0f8ed47a107,0.5997080206871033,False
0.02,0.0003,100,sol_87ca6e22b43236ed,ev_3a096c2503eb,hm_1602ff939866,1.0385432243347168,False
0.05,0.0003,10,sol_3575510e04c087fe,ev_3a16133cc714,hm_8c986396d3ec,0.6000000238418579,False
0.02,0.0001,10,sol_371b9bd5e68d68ef,ev_3a51482bf7bd,hm_979a58ab8892,0.4545454680919647,False
0.02,0.0005,20,sol_a5839fea0ed66b89,ev_3a849c7d51bc,hm_f442e5139114,0.4545454680919647,False
0.02,0.0005,200,sol_fe520c218e1ac46a,ev_3a94b4b642d1,hm_f442e5139114,1.43523371219635,False
0.0,0.0001,1000,sol_11531b259752eccf,ev_3abcd83bfaa1,hm_a00ad2a2c52a,0.5996018052101135,False
0.05,0.0001,1000,sol_81a738b49c85bc55,ev_3acf66116ab5,hm_9108b6e19b67,1112.7034912109375,True
0.01,0.0005,400,sol_3cf896a1a0c80dcc,ev_3ad7dcc5da19,hm_bd4d3751a16f,0.7804111838340759,False
0.01,0.0003,10,sol_9f8f19598ea84713,ev_3ae7931c8286,hm_3298667cddaa,0.4545454680919647,False
0.05,0.0003,50,sol_58cd0c82f44fc89c,ev_3b181bdf296d,hm_8c986396d3ec,0.5998453497886658,False
0.01,0.0001,400,sol_a3348e0aea849925,ev_3b20e9e858d1,hm_844cdcf42c7e,0.861851155757904,False
0.0,0.0001,50,sol_98adde42db6cbedb,ev_3bd70f4c7824,hm_a00ad2a2c52a,0.4545454680919647,False
0.01,0.0001,200,sol_6bb45bf120fe77ae,ev_3c18716d237c,hm_844cdcf42c7e,0.7236495614051819,False
0.0,0.0005,10,sol_6b439ff30e2c1cab,ev_3c69bd00da26,hm_7a9cff01f511,0.4545454680919647,False
0.0,0.0005,200,sol_2fc87dd0c34cf1a0,ev_3c8b342594cf,hm_7a9cff01f511,0.5669742822647095,False
0.02,0.0003,20,sol_2d674736a96301eb,ev_3cb758b608f3,hm_1602ff939866,0.5670102834701538,False
0.05,0.0001,20,sol_206f9d938a731589,ev_3cc3b5eaf601,hm_9108b6e19b67,1.5,False
0.01,0.0005,400,sol_db8271e90d35d9f6,ev_3ce2a37aefae,hm_bd4d3751a16f,1.9593626260757446,False
0.0,0.0005,20,sol_70b52153a2c04797,ev_3d419aad718b,hm_7a9cff01f511,0.4545454680919647,False
0.02,0.0003,700,sol_b9f47349d6ee0b24,ev_3d45e31b6100,hm_1602ff939866,3.8706858158111572,False
0.0,0.0005,50,sol_9f4af163811f18f8,ev_3d5516af0a8c,hm_7a9cff01f511,0.4545454680919647,False
0.01,0.0005,100,sol_e2cf65ba06fdbaec,ev_3d5f453ab75d,hm_bd4d3751a16f,1.141830325126648,False
0.0,0.0005,10,sol_293139f6c6f787c9,ev_3db098fb7900,hm_7a9cff01f511,0.4545454680919647,False
0.01,0.0005,50,sol_84d2df56fa08dd4f,ev_3dba339b1444,hm_bd4d3751a16f,0.4545454680919647,False
0.02,0.0005,200,sol_f3c0137bccbd0511,ev_3dbf32ff464c,hm_f442e5139114,0.805189847946167,False
0.0,0.0001,400,sol_59d444dc2d6a015a,ev_3df2801980f3,hm_a00ad2a2c52a,0.4545454680919647,False
0.0,0.0003,700,sol_b70d60f2ed6b068f,ev_3df2c0123653,hm_a0f8ed47a107,0.7289786338806152,False
