hit_ineff,sigma_scatt,n_trk,sol_key,event_key,ham_key,max_abs_x,excluded
0.02,0.0001,50,sol_e5c72bdac4dfd29f,ev_eb7b0c0e6f14,hm_a00ad2a2c52a,0.4545454680919647,False
0.1,0.0005,100,sol_25c0fb9ecf69d7b9,ev_eb902f01bbf8,hm_7a9cff01f511,0.4545454680919647,False
0.05,0.0007,200,sol_f5e7f5efb4444b16,ev_eb99a593e69c,hm_b46918a75620,0.5669791102409363,False
0.05,0.0001,100,sol_e9a0989ef22eb283,ev_ebaf487af652,hm_a00ad2a2c52a,0.4545454680919647,False
0.1,0.001,20,sol_152b1fec821f4c98,ev_ebbd4b8c10b1,hm_8de6b26636d5,0.4545454680919647,False
0.0,0.0001,100,sol_240b8afcfcfd8eff,ev_ebc8737b8a16,hm_a00ad2a2c52a,0.4545454680919647,False
0.05,0.0003,50,sol_a202df75e1a7b537,ev_ebdc0224fc2a,hm_a0f8ed47a107,0.4545454680919647,False
0.01,0.001,200,sol_3671b842312dd0f2,ev_ebdde8d5b8d9,hm_8de6b26636d5,0.7296182513237,False
0.05,0.001,20,sol_0a908080c12eb771,ev_ebe29844e5c1,hm_8de6b26636d5,0.5670102834701538,False
0.02,0.0007,100,sol_885c82efbebbf634,ev_ebe8fff77d40,hm_b46918a75620,0.5670022368431091,False
0.05,0.0005,400,sol_87b44d29fc5a8209,ev_ebf310128df2,hm_7a9cff01f511,0.5998446941375732,False
0.02,0.0001,20,sol_216d4b02a1312b85,ev_ec1e4cd95dda,hm_a00ad2a2c52a,0.4545454680919647,False
0.05,0.0005,1000,sol_61cc1207f01ed2ae,ev_ec26ac580949,hm_7a9cff01f511,1.1920315027236938,False
0.02,0.0003,700,sol_bba21d279cdbe0c3,ev_ec398c483791,hm_a0f8ed47a107,0.8041667342185974,False
0.05,0.0003,1000,sol_e3bdd664eda53d0d,ev_ec3dfbe2ea68,hm_a0f8ed47a107,1.3525505065917969,False
0.02,0.001,400,sol_814a0ef6d57254c3,ev_ec4b90172973,hm_8de6b26636d5,0.9593611359596252,False
0.0,0.0005,400,sol_faefa89970ff5c79,ev_ec5a1417e1d0,hm_7a9cff01f511,0.599490761756897,False
0.1,0.0007,20,sol_37a98a536c85494b,ev_ec605b2d2ee6,hm_b46918a75620,0.4545454680919647,False
0.1,0.001,10,sol_460712f0bd7e18a5,ev_ec6d14e84c26,hm_8de6b26636d5,0.4545454680919647,False
0.05,0.001,200,sol_78e4d72810d5010a,ev_ec83397d9f75,hm_8de6b26636d5,0.7705487012863159,False
0.0,0.0003,400,sol_5897d0f4f109f45f,ev_ec8d6e51e8c2,hm_a0f8ed47a107,0.6286669969558716,False
0.05,0.0003,20,sol_7f3b8388c07e1fb5,ev_ec914e35e3cb,hm_a0f8ed47a107,0.4545454680919647,False
0.0,0.0007,1000,sol_ed900f4ac4309088,ev_ecaa1c29eee1,hm_b46918a75620,1.4855328798294067,False
0.05,0.0005,100,sol_9a0162d5cbed1095,ev_ecb6fb7b3cb4,hm_7a9cff01f511,0.4545454680919647,False
0.01,0.001,1000,sol_ebe8a36269896482,ev_ecbf5a1eb42e,hm_8de6b26636d5,4.381674766540527,False
0.05,0.0007,100,sol_48717c3a67283ba8,ev_ecc4dadd9a2f,hm_b46918a75620,0.4545454680919647,False
0.1,0.001,200,sol_0d91b6a1cd2eed13,ev_eccb0fc51006,hm_8de6b26636d5,0.5999425053596497,False
0.02,0.0005,700,sol_a47aa3e83242f65a,ev_ecdb43d96387,hm_7a9cff01f511,1.258025050163269,False
0.01,0.0005,50,sol_28ba5bdcf689688a,ev_ece540f3edba,hm_7a9cff01f511,0.4545454680919647,False
0.1,0.0001,200,sol_5f6f49dc0a14f76b,ev_ecf7f65b4447,hm_a00ad2a2c52a,0.4545454680919647,False
0.05,0.0007,700,sol_695249b1682821dd,ev_ecf9318f9ed2,hm_b46918a75620,0.7772438526153564,False
0.0,0.0001,700,sol_5d996b851ef610c2,ev_ecfb2e321236,hm_a00ad2a2c52a,0.4545454680919647,False
0.02,0.0001,50,sol_79b93cf4b183ad7b,ev_ecfec1d11863,hm_a00ad2a2c52a,0.4545454680919647,False
0.1,0.001,400,sol_ef25eebff736cd3e,ev_ed608b59ff0f,hm_8de6b26636d5,0.9349421858787537,False
0.02,0.0005,50,sol_291c754c46485338,ev_ed6944218b83,hm_7a9cff01f511,0.4545454680919647,False
0.05,0.001,200,sol_6ec216a242b4e23d,ev_ed74bfc2ebaa,hm_8de6b26636d5,0.7941790819168091,False
0.05,0.0007,20,sol_3c2c08b191a242c4,ev_ed7819f1e772,hm_b46918a75620,0.4545454680919647,False
0.02,0.0003,100,sol_ad31a8342dc95077,ev_ed82d4e752b3,hm_a0f8ed47a107,0.4545454680919647,False
0.05,0.0007,10,sol_9d5bada03eaa48df,ev_ed948932cf55,hm_b46918a75620,0.4545454680919647,False
0.0,0.0007,50,sol_af86815ff3e4f689,ev_ed99251ac44d,hm_b46918a75620,0.5669755339622498,False
0.01,0.0007,20,sol_d5077836ce2d716c,ev_ed9a4791d167,hm_b46918a75620,0.5670102834701538,False
0.01,0.0007,200,sol_c567edd1900a36aa,ev_edc43b51819e,hm_b46918a75620,1.0180031061172485,False
0.01,0.0007,100,sol_eb8043fba3197e0f,ev_edc4b1c7c3b3,hm_b46918a75620,0.5669517517089844,False
0.05,0.0005,50,sol_8c1aa86f683ebbf8,ev_edcda32b819d,hm_7a9cff01f511,0.5669811367988586,False
0.02,0.001,200,sol_62c73ec2dce1c2e7,ev_edda543df489,hm_8de6b26636d5,0.73923659324646,False
0.05,0.0001,400,sol_5100374b23d14829,ev_ee3fa5f25ef1,hm_a00ad2a2c52a,0.6475300788879395,False
0.1,0.0003,200,sol_db6f4fea4b02aec5,ev_ee6782abee62,hm_a0f8ed47a107,0.4545454680919647,False
0.0,0.0007,700,sol_bf395b61e2c97fb4,ev_ee6d62591021,hm_b46918a75620,1.1922370195388794,False
0.05,0.0003,100,sol_fef84b17790736de,ev_ee6eb896ddbb,hm_a0f8ed47a107,0.4545454680919647,False
0.05,0.0003,100,sol_417e8d36e957ebea,ev_ee79a5a42b81,hm_a0f8ed47a107,0.4545454680919647,False
0.02,0.0001,1000,sol_c55b5605b831d75a,ev_ee8f20fa8d36,hm_a00ad2a2c52a,0.5641194581985474,False
0.1,0.001,400,sol_f5dc0e95380ec12d,ev_eeaa20023844,hm_8de6b26636d5,0.9314265847206116,False
0.01,0.0005,20,sol_7c4834665d94fd36,ev_eeabddb4e6e0,hm_7a9cff01f511,0.4545454680919647,False
0.1,0.0001,200,sol_c8b447166771e980,ev_eeb4ed2bbdea,hm_a00ad2a2c52a,0.4545454680919647,False
0.0,0.0007,1000,sol_854d648454e1584e,ev_eed0d3b374b6,hm_b46918a75620,1.661892294883728,False
0.02,0.0005,700,sol_aea35890852faf5e,ev_eefdea0b1fa8,hm_7a9cff01f511,1.4342968463897705,False
0.0,0.0001,1000,sol_0fca948daa24fb12,ev_ef0485ae7c1f,hm_a00ad2a2c52a,0.599595308303833,False
0.0,0.0003,100,sol_6dfcefe085c04eb4,ev_ef0fd34f3b0d,hm_a0f8ed47a107,0.4545454680919647,False
0.1,0.001,50,sol_d8e5592bbf59b6a1,ev_ef4ba5846f37,hm_8de6b26636d5,0.48770081996917725,False
0.0,0.0003,400,sol_72bada0748b9f711,ev_ef52862bda8a,hm_a0f8ed47a107,0.5669742822647095,False
0.01,0.001,20,sol_8a2217eabe99a1e8,ev_ef6476bc492c,hm_8de6b26636d5,0.4545454680919647,False
0.05,0.0005,20,sol_ae10ed6f259a3608,ev_ef64b6d47c14,hm_7a9cff01f511,0.4545454680919647,False
0.01,0.0001,100,sol_6b0de717b8443de1,ev_ef726b8bfdcb,hm_a00ad2a2c52a,0.4545454680919647,False
0.1,0.0003,200,sol_d2134ebac97c9f58,ev_ef72a6d9b9ab,hm_a0f8ed47a107,0.4545454680919647,False
0.0,0.0003,700,sol_65611cacfdfa3051,ev_efa044a05d22,hm_a0f8ed47a107,0.7606915235519409,False
0.0,0.0001,1000,sol_3ad82a5570d23374,ev_efe13c9055e9,hm_a00ad2a2c52a,0.5641965270042419,False
0.1,0.001,1000,sol_6b68032eebb673d7,ev_efef72522eb7,hm_8de6b26636d5,1.236439824104309,False
0.02,0.0003,20,sol_2e16c99cd540341e,ev_eff368ab9584,hm_a0f8ed47a107,0.4545454680919647,False
0.05,0.0007,700,sol_b756643fb3c0a554,ev_eff9bbd18531,hm_b46918a75620,1.3682422637939453,False
0.0,0.0003,400,sol_4b60fbb1e2e6a15a,ev_f01b4e66b7c1,hm_a0f8ed47a107,0.5669751763343811,False
0.1,0.0007,1000,sol_dc78ba17110bde5e,ev_f0291ccd7027,hm_b46918a75620,1.5878335237503052,False
0.0,0.001,400,sol_cfdedbef0c9101f7,ev_f061a09e1266,hm_8de6b26636d5,1.1922060251235962,False
0.02,0.001,400,sol_aee3fd194a05bdba,ev_f06dc98c23c6,hm_8de6b26636d5,1.43511164188385,False
0.0,0.0007,20,sol_4fb6b4b75c4e33e6,ev_f0836aed732e,hm_b46918a75620,0.4545454680919647,False
0.05,0.0003,400,sol_ca783932e3c238de,ev_f09e6937f14c,hm_a0f8ed47a107,0.7358027100563049,False
0.0,0.001,20,sol_6059d85cf5dcb88c,ev_f09e91b6b37e,hm_8de6b26636d5,0.6000000238418579,False
0.01,0.0001,700,sol_d0288fd6be5ded7a,ev_f0c3c98dbf70,hm_a00ad2a2c52a,0.5641026496887207,False
0.0,0.0003,700,sol_347e0954635362ae,ev_f0e6c0d3757f,hm_a0f8ed47a107,0.5668882131576538,False
0.0,0.0007,400,sol_64c69f99a140c556,ev_f0f59757a7de,hm_b46918a75620,0.7806124687194824,False
0.1,0.0003,100,sol_3e13c781f2fc167b,ev_f0f5a5ec41fa,hm_a0f8ed47a107,0.5669328570365906,False
0.05,0.0007,10,sol_c11e9305bb4f5914,ev_f1034ba10558,hm_b46918a75620,0.4545454680919647,False
0.01,0.001,100,sol_e431107f8ae58991,ev_f118a7bd32d1,hm_8de6b26636d5,0.5670037865638733,False
0.02,0.0003,700,sol_b4809610667dba61,ev_f12611413f95,hm_a0f8ed47a107,0.59952712059021,False
0.1,0.001,50,sol_f5bc4c80f75b7571,ev_f128b255f79e,hm_8de6b26636d5,0.4545454680919647,False
0.01,0.0001,400,sol_a1aabc144b622ace,ev_f13e6f972ef3,hm_a00ad2a2c52a,0.4545450210571289,False
0.05,0.0005,100,sol_bc4ac12336f4a4a0,ev_f152d533f280,hm_7a9cff01f511,0.4545454680919647,False
0.0,0.0001,1000,sol_b4d6ac8df831d697,ev_f15764386d1e,hm_a00ad2a2c52a,0.5669698715209961,False
0.1,0.0007,100,sol_a17f7bccf8806f8c,ev_f17cc0fe7256,hm_b46918a75620,0.5669345259666443,False
0.05,0.0005,700,sol_04d19946bd3c5176,ev_f180b8138314,hm_7a9cff01f511,1.663993239402771,False
0.1,0.0001,10,sol_0f4012d94f2eb2e9,ev_f184fa8cc8bd,hm_a00ad2a2c52a,0.4545454680919647,False
0.01,0.0001,10,sol_e2aa20a7526aa0d6,ev_f19d23cdbbb6,hm_a00ad2a2c52a,0.4545454680919647,False
0.01,0.0007,100,sol_c6000a2211b5ace9,ev_f19ef659c557,hm_b46918a75620,0.5669987201690674,False
0.02,0.0001,200,sol_6379ffc52cc08efb,ev_f1b987613129,hm_a00ad2a2c52a,0.4545430541038513,False
0.05,0.0005,1000,sol_dd58c10a84ee92e8,ev_f1bb2d287f6e,hm_7a9cff01f511,0.9111762642860413,False
0.01,0.0003,20,sol_19bec63e1c7fe8f6,ev_f1c02a9213e0,hm_a0f8ed47a107,0.4545454680919647,False
0.05,0.0001,1000,sol_c7178c19e0112e4c,ev_f1c9f3dadfa0,hm_a00ad2a2c52a,0.7343271970748901,False
0.1,0.0007,100,sol_653d6e37227171ea,ev_f1e6f1ce67cb,hm_b46918a75620,0.5669230818748474,False
0.0,0.0007,20,sol_d24d15492bc08dba,ev_f1ea5d006799,hm_b46918a75620,0.4545454680919647,False
0.05,0.0001,100,sol_bec666ff2c9becd4,ev_f1ed885b3092,hm_a00ad2a2c52a,0.4545454680919647,False
0.1,0.0001,50,sol_7c124f14ac748521,ev_f1f3b97d8888,hm_a00ad2a2c52a,0.4545454680919647,False
0.02,0.001,400,sol_bf62f6f99dab6c66,ev_f1f65d22a562,hm_8de6b26636d5,1.3626412153244019,False
0.1,0.0007,100,sol_6b3a1dd1bff96657,ev_f20d6fdb7f19,hm_b46918a75620,0.4545454680919647,False
0.0,0.0005,100,sol_2d6fe68c49331131,ev_f2233ce7573e,hm_7a9cff01f511,0.6425935626029968,False
0.01,0.0005,700,sol_02f72769b2d9fd46,ev_f23128308192,hm_7a9cff01f511,1.4999724626541138,False
0.0,0.0003,200,sol_7346f83432c0e6b1,ev_f2372719d153,hm_a0f8ed47a107,0.4545450210571289,False
0.0,0.0003,400,sol_948ee78fe156703c,ev_f251c7808da8,hm_a0f8ed47a107,0.7953097224235535,False
0.1,0.001,1000,sol_cffafdebfb7cad86,ev_f25a7894846a,hm_8de6b26636d5,1.6073368787765503,False
0.05,0.001,700,sol_6febee7de0ad3f70,ev_f26ad8405c45,hm_8de6b26636d5,2.0829925537109375,False
0.05,0.0005,1000,sol_2ba686b7b5bb1b4c,ev_f2797298a112,hm_7a9cff01f511,1.091970443725586,False
0.01,0.0005,10,sol_039a0d61ae0dbc55,ev_f2874dbccd66,hm_7a9cff01f511,0.4545454680919647,False
0.02,0.0005,10,sol_4164dfa0ca2c80d9,ev_f2a11db3f5c5,hm_7a9cff01f511,0.4545454680919647,False
0.0,0.0007,100,sol_13790728c442c609,ev_f2aa912965d3,hm_b46918a75620,0.5669742822647095,False
0.05,0.0005,1000,sol_939ed8cd3d752fa1,ev_f2d7581384e9,hm_7a9cff01f511,2.3875327110290527,False
0.01,0.0007,700,sol_01b5e9634cf7c4aa,ev_f2d9a0e5ab5a,hm_b46918a75620,1.1922428607940674,False
0.02,0.0001,100,sol_5f7f67307df6fc1e,ev_f2e7a4bc30db,hm_a00ad2a2c52a,0.4545454680919647,False
0.01,0.0007,1000,sol_7d3834c722319a0b,ev_f31b91d7d6aa,hm_b46918a75620,1.0394811630249023,False
0.1,0.0003,1000,sol_16a3ca9fc0a059cc,ev_f34c611b57f0,hm_a0f8ed47a107,0.6061614155769348,False
0.1,0.0005,20,sol_bcd92752f87c6c1f,ev_f351abe3be10,hm_7a9cff01f511,0.4545454680919647,False
0.1,0.0005,700,sol_9af0f5204ff52af0,ev_f35d0b4b0e76,hm_7a9cff01f511,0.8037359714508057,False
0.0,0.001,50,sol_b6b0cb2cb3423292,ev_f380c5814b1c,hm_8de6b26636d5,0.4545454680919647,False
0.02,0.0003,20,sol_f99dc2d2f8caa69b,ev_f38ca2d8826a,hm_a0f8ed47a107,0.4545454680919647,False
0.0,0.001,10,sol_7ec0ed37efb5da74,ev_f39df1d59fc3,hm_8de6b26636d5,0.4545454680919647,False
0.1,0.0003,400,sol_0b7ac0a27806e2b6,ev_f39e03ac1373,hm_a0f8ed47a107,0.4545454680919647,False
0.02,0.0005,50,sol_94f43f5ccffd36ac,ev_f3b60790b7d2,hm_7a9cff01f511,0.4545454680919647,False
0.02,0.0007,10,sol_674d68f91dbfe33e,ev_f3bab10b9155,hm_b46918a75620,0.4545454680919647,False
0.05,0.0007,50,sol_ba4a5859489abda0,ev_f3bcd8881b69,hm_b46918a75620,0.4545454680919647,False
0.02,0.001,10,sol_4fa2b18e8b42b76a,ev_f3bfed4d928c,hm_8de6b26636d5,0.4545454680919647,False
0.1,0.0003,10,sol_9b59e888027621c4,ev_f3c698b9c35b,hm_a0f8ed47a107,0.4545454680919647,False
0.05,0.001,100,sol_99f8023c01253e6e,ev_f3d32ff2dacc,hm_8de6b26636d5,0.6000088453292847,False
0.1,0.001,20,sol_7be878d749b106d7,ev_f3f41f113ad3,hm_8de6b26636d5,0.4545454680919647,False
0.01,0.0005,50,sol_9ba3dcb4f6fff6ad,ev_f403371cfee2,hm_7a9cff01f511,0.4545454680919647,False
0.1,0.0005,200,sol_f68ccf3fe4db9649,ev_f4254bb98106,hm_7a9cff01f511,0.5744951963424683,False
0.1,0.0003,200,sol_820a618581c9fc93,ev_f4331ab4975b,hm_a0f8ed47a107,0.4545454680919647,False
0.01,0.001,200,sol_4c32932356a3f2ec,ev_f4335947fd02,hm_8de6b26636d5,0.9595653414726257,False
0.0,0.0001,100,sol_bf7f9350d1d48fb8,ev_f44680302ebe,hm_a00ad2a2c52a,0.4545454680919647,False
0.02,0.0005,1000,sol_afd4cde93774a973,ev_f45173833874,hm_7a9cff01f511,0.7604976296424866,False
0.01,0.0005,100,sol_d2745227df77c6f5,ev_f45d28f41f09,hm_7a9cff01f511,0.5999521017074585,False
0.0,0.0003,1000,sol_38b777a2c4706354,ev_f4680237f080,hm_a0f8ed47a107,1.0934334993362427,False
0.0,0.0003,10,sol_b3e0d7e1930aee8a,ev_f46af04d19f6,hm_a0f8ed47a107,0.4545454680919647,False
0.05,0.001,1000,sol_621f8b5f139f5ca4,ev_f47725880ed1,hm_8de6b26636d5,2.1079893112182617,False
0.01,0.001,50,sol_57d20e7f5d7fc5ea,ev_f479e0054850,hm_8de6b26636d5,0.4545454680919647,False
0.1,0.0001,100,sol_72ae8f298446332a,ev_f48683a49eb0,hm_a00ad2a2c52a,0.4545454680919647,False
0.01,0.0007,10,sol_a3e76b33f2a0a7c9,ev_f4a037c43606,hm_b46918a75620,0.4545454680919647,False
0.05,0.001,1000,sol_66745a29a000b624,ev_f4c75ddbaf82,hm_8de6b26636d5,15.994749069213867,False
0.0,0.0001,100,sol_62e29bdcc32c55cb,ev_f4cf3f20509d,hm_a00ad2a2c52a,0.4545454680919647,False
0.01,0.0005,50,sol_4e39e0da9ce2131a,ev_f4d530be143a,hm_7a9cff01f511,0.4545454680919647,False
0.05,0.001,1000,sol_8b54542b918c5175,ev_f4e2cb3f9417,hm_8de6b26636d5,1.8707988262176514,False
0.01,0.0003,10,sol_f02708d5e9561fe8,ev_f4eaea1e7b21,hm_a0f8ed47a107,0.4545454680919647,False
0.05,0.001,100,sol_7b978e7db078914b,ev_f53112da90e4,hm_8de6b26636d5,0.5669752359390259,False
0.01,0.001,700,sol_887c3e8d3951dca2,ev_f537cd7ea6d4,hm_8de6b26636d5,9.104676246643066,False
0.02,0.0003,100,sol_712ffca1cf9c619c,ev_f5394d33b025,hm_a0f8ed47a107,0.4545454680919647,False
0.0,0.0005,100,sol_2aa65a7549320356,ev_f53e1e98d47a,hm_7a9cff01f511,0.566974401473999,False
0.1,0.0007,10,sol_2f69fc1282ca4410,ev_f54812f6cfc7,hm_b46918a75620,0.4545454680919647,False
0.02,0.0001,100,sol_008bd9e70703995d,ev_f5492bb05822,hm_a00ad2a2c52a,0.4545443654060364,False
0.05,0.001,100,sol_0f1e9f4089e2dbbf,ev_f54b840be78a,hm_8de6b26636d5,0.5669234991073608,False
0.01,0.0003,1000,sol_17532e7e0d0494f9,ev_f54fb051f098,hm_a0f8ed47a107,0.6848267316818237,False
0.01,0.001,100,sol_b8ad04f82148b9ee,ev_f554c4b5b63c,hm_8de6b26636d5,1.022348403930664,False
0.0,0.0005,200,sol_49c69e125eabfbdf,ev_f5594d6c36ab,hm_7a9cff01f511,0.5669756531715393,False
0.02,0.0007,1000,sol_b2782265470a7f86,ev_f55cfee0ea54,hm_b46918a75620,1.499281883239746,False
0.02,0.0005,700,sol_582b3d316f47b048,ev_f55e0add1e7b,hm_7a9cff01f511,0.7597407698631287,False
0.02,0.0001,100,sol_9d03729964e50107,ev_f5919021498c,hm_a00ad2a2c52a,0.4545454680919647,False
0.02,0.0003,10,sol_bb6d82b5aff88ef5,ev_f5a281311e66,hm_a0f8ed47a107,0.4545454680919647,False
0.02,0.0005,1000,sol_9f7a068e064f3916,ev_f5ab651993d8,hm_7a9cff01f511,1.5248137712478638,False
0.01,0.0001,1000,sol_e5d97008dd731150,ev_f5d45cfd0722,hm_a00ad2a2c52a,0.5640183091163635,False
0.0,0.0003,100,sol_ba6bad4317f00b0f,ev_f5df589b74ed,hm_a0f8ed47a107,0.4545454680919647,False
0.0,0.0007,400,sol_f9354425e8928ca5,ev_f5e1011fec79,hm_b46918a75620,1.4999395608901978,False
0.0,0.0005,1000,sol_e3a605860ced3241,ev_f6199b7e72ae,hm_7a9cff01f511,1.5764497518539429,False
0.0,0.0001,1000,sol_a0912638bbc91cbe,ev_f62ea4cb8626,hm_a00ad2a2c52a,1.4351879358291626,False
0.05,0.0003,10,sol_d5f067fc4bb24d1f,ev_f64f5a20a0d8,hm_a0f8ed47a107,0.4545454680919647,False
0.0,0.0005,50,sol_48cd196beb060f5c,ev_f66af2674f45,hm_7a9cff01f511,0.4545454680919647,False
0.05,0.0003,200,sol_783f66ccda34e739,ev_f671d2161607,hm_a0f8ed47a107,0.6290592551231384,False
0.01,0.0007,10,sol_1aed1e1f1860d6f0,ev_f678d31c0fc1,hm_b46918a75620,0.4545454680919647,False
0.02,0.0005,1000,sol_ca275194691b976e,ev_f689e002540a,hm_7a9cff01f511,1.1922607421875,False
0.02,0.001,1000,sol_8409d74f5c833408,ev_f68ac1ba3ad8,hm_8de6b26636d5,4.6860737800598145,False
0.0,0.0005,200,sol_6da918ee6dbe7721,ev_f6987fd96d8f,hm_7a9cff01f511,0.5669738054275513,False
0.1,0.0001,20,sol_71e07f0b996fcdc0,ev_f69e4002785a,hm_a00ad2a2c52a,0.4545454680919647,False
0.0,0.0003,100,sol_1c6378a9ad2cabad,ev_f6ac50141c60,hm_a0f8ed47a107,0.4545454680919647,False
0.1,0.0003,20,sol_9a42aab12bae5fb6,ev_f6c2c585e2e3,hm_a0f8ed47a107,0.4545454680919647,False
0.1,0.0005,50,sol_9fd3d4b8748358bf,ev_f6d012395af8,hm_7a9cff01f511,0.4545454680919647,False
0.1,0.0003,10,sol_b488341909f74fb6,ev_f6e75a4dcf25,hm_a0f8ed47a107,0.4545454680919647,False
0.02,0.001,1000,sol_5cd70f554acd1360,ev_f6ea5fd5d247,hm_8de6b26636d5,1.7609957456588745,False
0.05,0.0005,700,sol_a88e9077cf9956f2,ev_f70d8a0c5aad,hm_7a9cff01f511,0.6623554825782776,False
0.1,0.001,100,sol_14439f03e002e560,ev_f73ebd1c2864,hm_8de6b26636d5,0.5669824481010437,False
0.1,0.001,50,sol_ea657b5a037e5df5,ev_f747f41bb6ce,hm_8de6b26636d5,0.4545454680919647,False
0.01,0.0003,1000,sol_2e2c619a2af7389d,ev_f7546b4984fa,hm_a0f8ed47a107,1.191896677017212,False
0.02,0.001,50,sol_0e81bef2a8eaa113,ev_f75f20c54889,hm_8de6b26636d5,0.4545454680919647,False
0.0,0.0005,10,sol_cad7a80e0435019f,ev_f762acbd69ed,hm_7a9cff01f511,0.4545454680919647,False
0.01,0.0003,10,sol_55fbbc212702cd74,ev_f77083bf195e,hm_a0f8ed47a107,0.4545454680919647,False
0.1,0.0001,1000,sol_66fca9132816d5d0,ev_f7708f885721,hm_a00ad2a2c52a,0.6468979120254517,False
0.01,0.0003,200,sol_d21a7d8ada961ede,ev_f787ea73c448,hm_a0f8ed47a107,0.5669220685958862,False
0.01,0.0005,200,sol_b2b3b71ff4815b70,ev_f79857c8b0a9,hm_7a9cff01f511,0.5669536590576172,False
0.02,0.001,1000,sol_01b39490d09728bf,ev_f79966ec27d7,hm_8de6b26636d5,2.356766939163208,False
0.02,0.001,100,sol_2bbfef057e14e738,ev_f7ac3218ef1e,hm_8de6b26636d5,0.6425874829292297,False
0.05,0.0001,700,sol_f4c8edf9a0c2d851,ev_f7ac98021206,hm_a00ad2a2c52a,0.5669509768486023,False
0.0,0.001,100,sol_c559b925949cd061,ev_f7cca390ee3b,hm_8de6b26636d5,0.7828992009162903,False
0.02,0.0005,700,sol_2c1a0e8988b245dc,ev_f7ce154f9743,hm_7a9cff01f511,0.5669463276863098,False
0.05,0.0003,20,sol_8dcc2b12e7df1d6c,ev_f7d336041fa3,hm_a0f8ed47a107,0.4545454680919647,False
0.0,0.0003,400,sol_09143a647c50408f,ev_f7f58c41bf6b,hm_a0f8ed47a107,0.5669674873352051,False
0.01,0.0007,50,sol_0fd67a8a3642299a,ev_f7f989d840bc,hm_b46918a75620,0.4545454680919647,False
0.1,0.0003,100,sol_4afbebdd800d177c,ev_f80d71ecda0f,hm_a0f8ed47a107,0.5669538378715515,False
0.02,0.0007,10,sol_0cf18ed8c9332d36,ev_f80ebca7949f,hm_b46918a75620,0.4545454680919647,False
0.0,0.0007,50,sol_66538826ab9dbcea,ev_f83cd71083e5,hm_b46918a75620,0.4545454680919647,False
0.02,0.0007,20,sol_e065ae2afaa3a733,ev_f8493e40ef89,hm_b46918a75620,0.4545454680919647,False
0.01,0.0003,200,sol_cbf76adb84daa5bf,ev_f851c7c1a853,hm_a0f8ed47a107,0.5669330954551697,False
0.01,0.001,10,sol_e8163aa34252e8e6,ev_f8697a4ca0ee,hm_8de6b26636d5,0.4545454680919647,False
0.01,0.001,50,sol_3b79d0f8286ed2d7,ev_f86dad3793b6,hm_8de6b26636d5,0.4545454680919647,False
0.02,0.0003,200,sol_9c25a342e7f5130f,ev_f86dc87d2310,hm_a0f8ed47a107,0.45454370975494385,False
0.0,0.0001,400,sol_6e22ba02362a9f2a,ev_f87719412995,hm_a00ad2a2c52a,0.566973865032196,False
0.01,0.001,1000,sol_febfb242ede99318,ev_f88b714c0c28,hm_8de6b26636d5,1.662967562675476,False
0.1,0.001,200,sol_468e2612557edee1,ev_f88ddc93a16a,hm_8de6b26636d5,0.566977322101593,False
0.02,0.0005,700,sol_047366e855071bb2,ev_f8926257c975,hm_7a9cff01f511,0.848707377910614,False
0.01,0.0005,20,sol_b4b35a78d729769e,ev_f892b07e3a4f,hm_7a9cff01f511,0.4545454680919647,False
0.1,0.0005,200,sol_4a53a9f3d053c2d1,ev_f89b5e155049,hm_7a9cff01f511,0.566874623298645,False
0.05,0.0005,10,sol_bff070065d906081,ev_f8ba30d0aaa1,hm_7a9cff01f511,0.4545454680919647,False
0.01,0.0005,1000,sol_e8267217b3531d43,ev_f8c76a60837a,hm_7a9cff01f511,1.192287564277649,False
0.0,0.0001,100,sol_8c79930c76abfa7e,ev_f8e04e10f22a,hm_a00ad2a2c52a,0.4545454680919647,False
0.05,0.0001,1000,sol_937f3967dd4adc12,ev_f918c9171283,hm_a00ad2a2c52a,0.454537570476532,False
0.01,0.0005,200,sol_53da8728cb7872ae,ev_f91c64fb4061,hm_7a9cff01f511,0.797507643699646,False
0.0,0.0005,400,sol_843ce655eeeed636,ev_f925915d9c2d,hm_7a9cff01f511,0.855117917060852,False
0.05,0.0005,200,sol_919aac714a220ab8,ev_f926c876a8c3,hm_7a9cff01f511,0.7545843124389648,False
0.02,0.0003,1000,sol_6dc2b2e6da1472e2,ev_f92e2e55f2f3,hm_a0f8ed47a107,0.9385128021240234,False
0.1,0.001,200,sol_31ed35017f29eaa7,ev_f9368d6e3dfe,hm_8de6b26636d5,0.599889874458313,False
0.05,0.0007,200,sol_8c60001da1219d7b,ev_f93ef9bf45f0,hm_b46918a75620,0.5669479966163635,False
0.1,0.0005,100,sol_1fa26450246ad620,ev_f9409cb1324b,hm_7a9cff01f511,0.4545454680919647,False
0.05,0.0001,100,sol_c59ce991ba8be2b5,ev_f98e4628379a,hm_a00ad2a2c52a,0.4545454680919647,False
0.05,0.0007,50,sol_89037e4d9faaea62,ev_f9918310733d,hm_b46918a75620,0.4545454680919647,False
0.01,0.0001,1000,sol_6d37ce6b9d53b9ba,ev_f9b6c067d4c8,hm_a00ad2a2c52a,0.5669296383857727,False
